gnis,place_name,state_code,source_url,status
2394447,"City of Humphrey",NE,http://www.humphreyne.us,not_scraped
2403145,"City of Baconton",GA,http://www.cityofbacontonga.com/,not_scraped
2394352,"City of Henning",MN,http://henning.govoffice.com/,not_scraped
2397065,"City of Truesdale",MO,https://ecode360.com/TR3453,not_scraped
2393538,"City of Clarkfield",MN,"https://codelibrary.amlegal.com/codes/clarkfieldmn/latest/overview, http://www.clarkfield.org/",not_scraped
2396185,"City of Perry",KS,http://www.PerryKansas.us/,not_scraped
2393648,"City of Cottonwood Falls",KS,http://www.cottonwoodfallskansas.com/,not_scraped
2411861,"City of Seiling",OK,https://codelibrary.amlegal.com/codes/seilingok/latest/overview,not_scraped
1267429,"City of Howard",SD,http://www.cityofhoward.com/,not_scraped
2410655,"City of Green River",UT,"https://codelibrary.amlegal.com/codes/greenriverut/latest/overview, http://www.greenriverutah.com/",not_scraped
2395742,"City of Lockwood",MO,https://ecode360.com/LO3352,not_scraped
2404019,"City of Center Hill",FL,https://library.municode.com/fl/center_hill,scraped
2405660,"City of Waldo",FL,"https://library.municode.com/fl/waldo, http://www.waldo-fl.com",not_scraped
2393600,"City of Colo",IA,http://www.colo-iowa.org/,not_scraped
2394181,"City of Blackduck",MN,http://www.blackduckmn.com/,not_scraped
2393801,"City of Chappell",NE,http://www.chappellne.org/,not_scraped
2394686,"City of Emily",MN,https://codelibrary.amlegal.com/codes/emily/latest/overview,not_scraped
2411236,"City of New Summerfield",TX,https://ecode360.com/NE6420,not_scraped
838238,"City of Scribner",NE,https://www.scribner-ne.gov,not_scraped
2411484,"City of Prairie City",OR,http://www.prairiecityoregon.com/,not_scraped
2393663,"City of Crawford",NE,http://crawfordnebraska.net/,not_scraped
2393436,"City of Browerville",MN,http://www.browerville.govoffice.com/,not_scraped
2396076,"City of Oregon",MO,https://ecode360.com/OR4151,not_scraped
2395832,"City of Mankato",KS,http://www.mankatoks.com/,not_scraped
2394849,"City of Galva",KS,http://www.galvaks.com/,not_scraped
2396686,"Town of Diamond",MO,https://ecode360.com/DI3285,not_scraped
2410571,"City of Garibaldi",OR,"https://www.codepublishing.com/OR/Garibaldi/, http://www.ci.garibaldi.or.us/",not_scraped
2404042,"City of Chesnee",SC,https://library.municode.com/sc/chesnee,incomplete_scrape
2409781,"City of Bandera",TX,"https://ecode360.com/BA6236, http://www.banderatex.com/",not_scraped
2411055,"City of Maywood Park",OR,https://maywoodpark.municipal.codes/,not_scraped
2393506,"City of Cambridge",IA,http://www.cambridge-ia.us/,not_scraped
1267390,"City of Faulkton",SD,http://www.faulktoncity.org/,not_scraped
2404535,"City of Plantation",KY,https://codelibrary.amlegal.com/codes/plantationky/latest/overview,not_scraped
2395565,"City of La Grange",MO,https://ecode360.com/LA3336,not_scraped
2403617,"City of Flemington",GA,https://library.municode.com/ga/flemington,scraped
2411060,"City of McCammon",ID,https://library.municode.com/id/mccammon,not_scraped
2395794,"City of Lyons",NE,https://codelibrary.amlegal.com/codes/lyonsne/latest/overview,not_scraped
2397353,"City of Winthrop",IA,http://www.cityofwinthrop.com/,not_scraped
2410243,"City of Cottonwood",ID,https://codelibrary.amlegal.com/codes/cottonwoodid/latest/overview,not_scraped
2411189,"City of Moyie Springs",ID,https://codelibrary.amlegal.com/codes/moyiespringsid/latest/overview,not_scraped
2394133,"City of Benkelman",NE,https://codelibrary.amlegal.com/codes/benkelmanne/latest/overview,not_scraped
2403759,"City of Greers Ferry",AR,http://www.greersferry.com/,not_scraped
1267262,"City of Alcester",SD,http://www.alcestersd.org/,not_scraped
2412043,"City of Tekoa",WA,http://www.tekoawa.com/,not_scraped
1627124,"City of Stephenson",MI,https://library.municode.com/mi/stephenson,scraped
2410767,"City of Hilshire Village",TX,"https://library.municode.com/tx/hilshire_village, http://www.hilshirevillagetexas.com",incomplete_scrape
2411010,"City of Roy",WA,"https://www.codepublishing.com/WA/Roy/, http://www.cityofroywa.us/",not_scraped
2412066,"City of Thrall",TX,http://www.thrallisd.com,not_scraped
1267614,"City of Viborg",SD,https://www.viborgsd.org/,not_scraped
1267384,"City of Eureka",SD,http://www.eurekasd.com/,not_scraped
1583929,"City of Pittsville",WI,https://library.municode.com/wi/pittsville,scraped
2396572,"City of Seligman",MO,http://www.thecityofseligman.com/,not_scraped
2403527,"City of Eagleville",TN,https://www.eaglevilletn.com/,not_scraped
2404631,"City of Roberta",GA,http://cityofroberta.com/,not_scraped
2410659,"City of Greenleaf",ID,http://www.greenleaf-idaho.us,not_scraped
2395708,"City of Lilydale",MN,http://lilydale.govoffice.com/,not_scraped
2395971,"City of Stockton",MN,http://www.ci.stockton.mn.us/,not_scraped
2396094,"City of Oshkosh",NE,http://www.ci.oshkosh.ne.us/,not_scraped
2410228,"City of Corinne",UT,"https://codelibrary.amlegal.com/codes/corinneut/latest/overview, http://corinnecity.com/",not_scraped
2410581,"City of George",WA,"https://george.municipal.codes/, http://www.ci.george.wa.us/",not_scraped
1583223,"City of Fountain City",WI,http://www.fountaincitywisconsin.com/,not_scraped
2393700,"City of Curtis",NE,http://www.curtis-ne.com/,not_scraped
2395122,"City of Mount Hope",KS,http://www.mounthopecity.com/,not_scraped
2393708,"City of Dallas City",IL,http://www.dallascity-il.com,not_scraped
2394202,"City of Blue Hill",NE,http://bluehillne.com/,not_scraped
2395519,"City of Kerkhoven",MN,http://www.cityofkerk.com/,not_scraped
2394761,"City of Fertile",MN,http://www.cityoffertile.org,not_scraped
2405051,"City of McKee",KY,https://codelibrary.amlegal.com/codes/mckeeky/latest/overview,not_scraped
2393926,"City of Alma",KS,"https://codelibrary.amlegal.com/codes/alma/latest/overview, http://www.cityofalma-kansas.net",not_scraped
2396212,"City of Pineville",MO,"https://ecode360.com/PI3405, http://pinevillemo.us/",not_scraped
1583749,"City of Montreal",WI,http://www.montrealwis.com/,not_scraped
2393445,"City of Brunswick",MO,http://www.brunswickmo.com/,not_scraped
2394445,"City of Humboldt",NE,https://codelibrary.amlegal.com/codes/humboldtne/latest/overview,not_scraped
2394559,"City of Downs",KS,http://www.downsks.net,not_scraped
2395536,"City of King City",MO,https://ecode360.com/KI3333,not_scraped
2396521,"City of Saint Stephen",MN,http://www.cityofststephen.com/,not_scraped
2412101,"City of Troy",MT,https://library.municode.com/mt/troy,scraped
1036084,"City of Harwood",ND,http://www.cityofharwood.com/,not_scraped
1036090,"City of Hebron",ND,http://www.hebronnd.org/,not_scraped
2395603,"City of Lake Tapawingo",MO,https://ecode360.com/LA3341,not_scraped
2403751,"City of Greenville",GA,"https://library.municode.com/ga/greenville, http://www.cityofgreenvillega.com",incomplete_scrape
2410122,"City of Isleton",CA,"https://library.municode.com/ca/isleton, http://www.cityofisleton.com/",incomplete_scrape
2410142,"City of Jewett",TX,http://cityofjewett.com,not_scraped
2410108,"City of Inkom",ID,https://inkomcity.org,not_scraped
2393880,"City of Adair",IA,https://www.cityofadair.com/,not_scraped
2395923,"City of Spearville",KS,http://Spearville.org/,not_scraped
2397260,"City of West Bend",IA,"https://codelibrary.amlegal.com/codes/westbendia/latest/overview, http://www.westbendiowa.com/city.htm",not_scraped
2412169,"City of Wallace",ID,"https://codelibrary.amlegal.com/codes/wallaceid/latest/overview, https://wallace.id.gov/",not_scraped
2396450,"City of Rushford Village",MN,http://rushfordvillage.govoffice.com/,not_scraped
2404825,"City of Key Colony Beach",FL,"https://library.municode.com/fl/key_colony_beach, http://www.keycolonybeach.net",not_scraped
2412052,"City of Teton",ID,https://library.municode.com/id/teton,not_scraped
2410452,"City of Escalante",UT,"https://library.municode.com/ut/escalante, http://www.escalantecity-utah.com/",not_scraped
1267561,"City of Scotland",SD,http://www.cityofscotland.com/,not_scraped
2394888,"City of Gibbon",MN,http://www.cityofgibbon.com/,not_scraped
2396066,"City of Onamia",MN,http://www.onamia.com/,not_scraped
2397227,"City of Waverly",MO,https://ecode360.com/WA3855,not_scraped
2393999,"City of Ashland",KS,http://www.AshlandKS.com,not_scraped
1267534,"City of Plankinton",SD,"https://codelibrary.amlegal.com/codes/plankintonsd/latest/overview, http://www.plankinton.com",not_scraped
2409471,"City of Clarksville City",TX,https://ecode360.com/CL6276,not_scraped
2409427,"City of Central City",CO,"https://library.municode.com/co/central_city, http://www.centralcitycolorado.us",incomplete_scrape
2403980,"City of Cammack Village",AR,http://cammackvillage.org/,not_scraped
2405700,"City of Webster",FL,"https://library.municode.com/fl/webster, https://www.websterfl.com/",not_scraped
2409850,"City of Bingen",WA,"https://library.municode.com/wa/bingen, http://www.bingenwashington.org/",scraped
2404976,"City of Luthersville",GA,https://library.municode.com/ga/luthersville,incomplete_scrape
2397292,"City of Wheatland",IA,http://www.cityofwheatland.org,not_scraped
2397052,"City of Tribune",KS,http://skyways.lib.ks.us/towns/Tribune/,not_scraped
2403523,"City of Dyer",AR,https://www.cityofdyerar.com/home,not_scraped
2403592,"City of Fairmount",GA,"https://library.municode.com/ga/fairmount, http://cityoffairmountga.com/",scraped
2404267,"City of Milner",GA,https://library.municode.com/ga/milner,incomplete_scrape
1267632,"City of Wessington Springs",SD,http://wessingtonsprings.com/,not_scraped
2395469,"City of Jetmore",KS,http://www.jetmorekansas.com/,not_scraped
2410269,"City of Crowell",TX,http://www.crowelltex.com/,not_scraped
2410702,"City of Harlem",MT,http://www.cityofharlemmontana.com,not_scraped
2410699,"City of Hardin",TX,http://www.hardintexas.com,not_scraped
2411175,"City of Mossyrock",WA,"https://library.municode.com/wa/mossyrock, http://www.cityofmossyrock.com/",scraped
2409451,"City of Chiloquin",OR,"https://library.municode.com/or/chiloquin, http://www.chiloquin.com/city.html",scraped
2393755,"City of Carson",IA,http://www.carsonia.com/,not_scraped
2418865,"City of Unalakleet",AK,http://www.kawerak.org/communities/unalakleet.html,not_scraped
2394459,"City of Hurst",IL,http://www.hurstillinois.com/,not_scraped
2395660,"City of Leadington",MO,https://ecode360.com/LE3851,not_scraped
2413564,"City of Knollwood",TX,http://www.knollwoodvillage.com/City.php,not_scraped
1036115,"City of LaMoure",ND,https://www.lamourend.com/,not_scraped
2394856,"City of Garnavillo",IA,https://codelibrary.amlegal.com/codes/garnavilloia/latest/overview,not_scraped
2411478,"City of Potlatch",ID,http://www.cityofpotlatch.org/,not_scraped
2410714,"City of Hauser",ID,"https://codelibrary.amlegal.com/codes/hauserid/latest/overview, https://tiktocoins.info/",not_scraped
2396407,"City of Rockford",IA,http://www.cityofdavenportiowa.com/,not_scraped
2403794,"City of Hanson",KY,"https://library.municode.com/ky/hanson, http://www.cityofhanson.com",scraped
2394110,"City of Bella Villa",MO,http://www.cityofbellavilla-mo.org/,not_scraped
2397361,"City of Wood Heights",MO,http://cityofwoodheights.org,not_scraped
2419410,"City of King Cove",AK,http://www.cityofkingcove.com/,not_scraped
1035998,"City of Drayton",ND,http://www.draytonnd.com/,not_scraped
837950,"City of Crofton",NE,http://crofton-nebraska.com/,not_scraped
2394608,"City of Eastborough",KS,http://www.eastborough-ks.gov/,not_scraped
2397177,"City of Wall Lake",IA,http://www.walllake.com,not_scraped
1267379,"City of Elkton",SD,http://elkton.govoffice.com,not_scraped
2394525,"City of Deshler",NE,https://codelibrary.amlegal.com/codes/deshlerne/latest/overview,not_scraped
2404521,"City of Pine Lake",GA,"https://library.municode.com/ga/pine_lake, http://www.pinelakega.com/",scraped
2410351,"City of Dover",ID,"https://codelibrary.amlegal.com/codes/doverid/latest/overview, http://www.doveridaho.org",not_scraped
2395858,"City of Sharon Springs",KS,http://www.wallacecounty.net/government/localgov.p,not_scraped
2397182,"City of Walnut Grove",MN,http://www.walnutgrovemn.org/,not_scraped
2396480,"City of Saint Clair",MN,http://www.stclair.govoffice2.com/,not_scraped
1036175,"City of Napoleon",ND,http://www.napoleonnd.com,not_scraped
2393560,"City of Cleveland",MN,http://www.clevelandmn.govoffice2.com/,not_scraped
2397180,"City of Walnut",IA,http://www.walnutiowa.org/,not_scraped
2404264,"City of Millersburg",KY,http://www.millersburgky.com,not_scraped
2394838,"City of Gainesville",MO,https://library.municode.com/mo/gainesville,not_scraped
2395102,"City of Meriden",KS,http://meridenks.com/,not_scraped
2394399,"City of Holdingford",MN,http://www.holdingfordmn.us/,not_scraped
2412092,"City of Trenton",TX,https://ecode360.com/TR6498,not_scraped
2395399,"City of Morehouse",MO,https://ecode360.com/MO4158,not_scraped
2396566,"City of Sebeka",MN,http://www.sebeka.com/,not_scraped
2397281,"City of Westmoreland",KS,http://www.CityOfWestmorelandKS.org/,not_scraped
2410891,"City of Loyalton",CA,http://www.cityofloyalton.com,not_scraped
485585,"City of Greensburg",KS,http://www.greensburgks.org/,not_scraped
1036231,"City of Ray",ND,https://library.municode.com/nd/ray,scraped
2393533,"City of Clarence",MO,https://ecode360.com/CL3268,not_scraped
2395347,"City of Minneola",KS,http://www.MinneolaKansas.com,not_scraped
2397247,"City of Wellington",MO,http://wellingtonmo.com/,not_scraped
2404232,"City of Doerun",GA,https://library.municode.com/ga/doerun,scraped
1267334,"City of Colton",SD,http://www.coltonsd.com/,not_scraped
2404135,"City of Corydon",KY,https://codelibrary.amlegal.com/codes/corydon/latest/overview,not_scraped
2413420,"City of Valley View",TX,https://ecode360.com/VA6504,not_scraped
837923,"City of Clay Center",NE,http://www.ci.clay-center.ne.us,not_scraped
2411395,"City of Pecan Hill",TX,"https://ecode360.com/PE6439, http://www.pecanhill.com",not_scraped
2393654,"City of Courtland",MN,http://www.cityofcourtland.com,not_scraped
2405642,"City of Vernon",FL,http://www.vernonflorida.net,not_scraped
1036058,"City of Glen Ullin",ND,http://www.glen-ullin.com/,not_scraped
2395879,"City of Shueyville",IA,http://www.shueyvilleia.com/,not_scraped
2394806,"City of Frankfort",KS,http://www.CityOfFrankfort.org,not_scraped
2394345,"City of Hedrick",IA,http://www.hedrickiowa.com/hindex.html,not_scraped
2395597,"City of Lake Park",MN,http://lakeparkmn.com/,not_scraped
2404310,"City of Mortons Gap",KY,http://mortonsgap.ky.gov/,not_scraped
2395863,"City of Shelby",IA,http://www.shelbyia.com/,not_scraped
2394245,"City of Greenwood",MN,https://www.greenwoodmn.com,not_scraped
2395481,"City of Jonesburg",MO,https://ecode360.com/JO3614,not_scraped
1267376,"City of Edgemont",SD,http://www.edgemont-sd.com/,not_scraped
2395628,"City of Lanesboro",MN,http://www.lanesboro.com/,not_scraped
2403932,"City of Bromley",KY,"https://codelibrary.amlegal.com/codes/bromleyky/latest/overview, http://www.cityofbromley.org/",not_scraped
2397073,"City of Twin Valley",MN,http://www.twinvalley.govoffice.com,not_scraped
2396117,"City of Oxford",IA,https://codelibrary.amlegal.com/codes/oxfordia/latest/overview,not_scraped
2404837,"City of Kingston",GA,http://www.cityofkingstonga.org/,not_scraped
2397250,"City of Wellsburg",IA,https://codelibrary.amlegal.com/codes/wellsburgia/latest/overview,not_scraped
2419412,"City of Klawock",AK,http://www.cityofklawock.com,not_scraped
1036337,"City of Wilton",ND,http://www.wiltonnd.org/,not_scraped
2394423,"City of Hospers",IA,http://hospersiowa.com/,not_scraped
1582675,"City of Alma",WI,http://cityofalmawi.com/,not_scraped
2395796,"City of Mabel",MN,http://www.mabelmn.com/,not_scraped
2395338,"City of Minatare",NE,https://cityofminatare.com/,not_scraped
2410795,"City of Horseshoe Bend",ID,https://codelibrary.amlegal.com/codes/horseshoebendid/latest/overview,not_scraped
2411298,"City of Oakville",WA,"https://library.municode.com/wa/oakville, https://www.oakvillecityhall.com/",not_scraped
2395494,"City of Kasota",MN,http://www.kasotamn.govoffice2.com,not_scraped
2403997,"City of Carnesville",GA,http://www.cityofcarnesville.net/#Home,not_scraped
1036085,"City of Hatton",ND,http://www.hattonnd.com/,not_scraped
2411835,"City of Savoy",TX,http://www.cityofsavoy.org,not_scraped
2394490,"City of Deerfield",KS,http://deerfieldkansas.com/,not_scraped
2397124,"City of Ventura",IA,https://codelibrary.amlegal.com/codes/venturaia/latest/overview,not_scraped
2403737,"City of Green Spring",KY,https://codelibrary.amlegal.com/codes/greenspring/latest/overview,not_scraped
2410215,"City of Condon",OR,http://www.cityofcondon.com,not_scraped
2395493,"City of Karlstad",MN,http://www.ci.karlstad.mn.us/,not_scraped
2409748,"City of Athol",ID,https://codelibrary.amlegal.com/codes/atholid/latest/overview,not_scraped
2394695,"City of Enterprise",KS,http://www.enterpriseks.org/,not_scraped
2395984,"City of Stratford",IA,http://www.stratfordiowa.com,not_scraped
2412241,"City of Weston",OR,http://westonoregon.com/,not_scraped
2404401,"City of Northwest",NC,http://www.cityofnorthwest.com/,not_scraped
1036235,"City of Reile's Acres",ND,http://reilesacresnd.org,not_scraped
1037272,"Reiles Acres",ND,http://reilesacresnd.org,not_scraped
1267622,"Town of Wall",SD,http://www.wall-badlands.com/,not_scraped
1583688,"City of Mellen",WI,http://www.mellenwi.com/,not_scraped
2394394,"City of Hoffman",MN,http://www.hoffmanmn.com/,not_scraped
1267268,"City of Armour",SD,http://www.armoursd.com,not_scraped
1267313,"City of Castlewood",SD,https://www.castlewoodcity.com,not_scraped
2396067,"City of Oneida",IL,http://oneidaillinois.webs.com/,not_scraped
2403090,"City of Altheimer",AR,http://jeffersoncounty.arkansas.gov/cities/detail/,not_scraped
2410527,"City of Fort Jones",CA,https://library.municode.com/ca/fort_jones,scraped
1036167,"City of Mohall",ND,https://mohallndak.com/,not_scraped
1036238,"City of Richardton",ND,http://www.richardtonnd.com/,not_scraped
2395809,"City of Madison",KS,http://www.madisonkschamber.org/,not_scraped
2393591,"City of Coldwater",KS,http://www.ColdwaterKS.com,not_scraped
2395586,"City of Lake Benton",MN,http://www.lakebentonminnesota.com/,not_scraped
2404014,"City of Cedar Key",FL,"https://library.municode.com/fl/cedar_key, http://www.thecityofcedarkey.org",incomplete_scrape
2394383,"City of Hills",MN,"https://codelibrary.amlegal.com/codes/ardenhills/latest/overview, http://www.hillsmn.com/",not_scraped
2393735,"City of Canton",KS,http://www.cantonks.org/,not_scraped
2394643,"City of Elgin",IA,"https://codelibrary.amlegal.com/codes/elginia/latest/overview, http://www.elginiowa.org",not_scraped
2409982,"City of Carey",ID,https://library.municode.com/id/carey,not_scraped
2405533,"City of Strathmoor Village",KY,http://www.cityofstrathmoorvillage.com,not_scraped
1036113,"City of Lakota",ND,http://www.lakota-nd.com/,not_scraped
2393881,"City of Adams",MN,http://www.adamsminnesota.com/,not_scraped
2412014,"City of Sunset Valley",TX,"https://codelibrary.amlegal.com/codes/sunsetvalley/latest/overview, http://www.sunsetvalley.org/",not_scraped
2394979,"City of Greenbush",MN,http://greenbushmn.govoffice2.com/,not_scraped
1267422,"City of Highmore",SD,http://highmoresd.govoffice3.com/,not_scraped
2405748,"City of Williamson",GA,http://www.williamson-ga.us,not_scraped
2395418,"City of Motley",MN,http://www.cityofmotley.com,not_scraped
2396065,"City of Onaga",KS,http://www.Onaga.org,not_scraped
2409699,"City of Amherst",TX,http://cityofamhersttx.com,not_scraped
2410458,"City of Etna",CA,"https://www.codepublishing.com/CA/Etna/, http://www.cityofetna.org",not_scraped
485588,"City of Haviland",KS,http://havilandkansas.com,not_scraped
2393901,"City of Albert City",IA,http://www.albertcity.com,not_scraped
2394330,"City of Hawk Point",MO,"https://ecode360.com/HA4146, http://hawkpointmo.com",not_scraped
2394661,"City of Ellendale",MN,http://www.ellendalemn.com/,not_scraped
2404640,"City of Rockport",AR,https://rockportar.org,not_scraped
2410575,"City of Gaston",OR,http://www.cityofgaston.com,not_scraped
2393767,"City of Cass Lake",MN,http://www.casslake.com/,not_scraped
2393909,"City of Alburnett",IA,http://www.alburnettia.org/,not_scraped
2394822,"City of Freeport",MN,http://freeportmn.org/,not_scraped
2405445,"City of Seneca Gardens",KY,https://codelibrary.amlegal.com/codes/senecagardensky/latest/overview,not_scraped
2405740,"City of Wickliffe",KY,"https://codelibrary.amlegal.com/codes/wickliffeky/latest/overview, http://wickliffe.ky.gov",not_scraped
2397133,"City of Viburnum",MO,http://www.viburnum.net,not_scraped
838343,"City of Newman Grove",NE,https://codelibrary.amlegal.com/codes/newmangrovene/latest/overview,not_scraped
1267524,"City of Onida",SD,http://www.onida.org/,not_scraped
1036287,"City of Steele",ND,http://www.steelend.com/,not_scraped
2396184,"City of Perry",MO,https://ecode360.com/PE3400,not_scraped
2395007,"City of Marine on Saint Croix",MN,http://marine.govoffice.com/,not_scraped
2410465,"City of Eureka",UT,https://www.eurekautah.org/,not_scraped
2395349,"City of Minnesota Lake",MN,http://www.minnesotalake.com/,not_scraped
2397077,"City of Udall",KS,http://www.CityOfUdall.com,not_scraped
2397303,"City of Whitewater",KS,http://www.WhitewaterKS.com,not_scraped
2405730,"City of White",GA,http://www.cityofwhitega.com/,not_scraped
2393458,"City of Buffalo Lake",MN,http://www.buffalolake.org/,not_scraped
2396275,"City of Pretty Prairie",KS,http://skyways.lib.ks.us/towns/PrettyPrairie,not_scraped
2397214,"City of Waterville",KS,http://www.WatervilleKansas.com/,not_scraped
2404252,"City of Middleton",TN,http://cityofmiddleton.org/default.aspx,not_scraped
2396232,"City of Pleasant Hope",MO,http://www.cityofpleasanthope.com/,not_scraped
2405430,"City of Science Hill",KY,http://www.cityofsciencehill.com/,not_scraped
2394923,"City of Golden City",MO,https://ecode360.com/GO3964,not_scraped
2411226,"City of New Berlin",TX,http://www.newberlintx.org/,not_scraped
2419393,"City of Gustavus",AK,"https://library.municode.com/ak/gustavus, http://cms.gustavus-ak.gov/government",incomplete_scrape
2396563,"City of Scranton",KS,http://www.scrantonks.com/,not_scraped
1036171,"City of Mott",ND,http://www.discovermott.com,not_scraped
2397183,"City of Walnut Grove",MO,https://library.municode.com/mo/walnut_grove,scraped
2397567,"City of Caseville",MI,http://www.cityofcaseville.com,not_scraped
2410722,"City of Hayden Lake",ID,https://codelibrary.amlegal.com/codes/haydenlakeid/latest/overview,not_scraped
1267263,"City of Alexandria",SD,http://www.alexandriasd.com/,not_scraped
2396191,"City of Peru",NE,https://www.perunebraska.org/,not_scraped
2395114,"City of Mound City",KS,http://www.moundcity.org/,not_scraped
2405702,"City of Weiner",AR,http://www.cityofweiner.org/,not_scraped
2411135,"City of Monroe",OR,"https://codelibrary.amlegal.com/codes/monroeor/latest/overview, https://ci.monroe.or.us/",not_scraped
2395764,"City of Loretto",MN,http://www.ci.loretto.mn.us/,not_scraped
2410862,"City of Lone Oak",TX,https://ecode360.com/LO6393,not_scraped
2394983,"City of Greendale",MO,https://ecode360.com/GR3314,not_scraped
2404096,"City of Coleman",FL,https://library.municode.com/fl/coleman,scraped
2393550,"City of Clear Lake",MN,http://www.clearlakemn.govoffice2.com/,not_scraped
2405619,"City of Ty Ty",GA,https://library.municode.com/ga/ty_ty,incomplete_scrape
2395436,"City of Iron Mountain Lake",MO,http://www.cityofironmountainlake.org/,not_scraped
2412015,"City of Surfside Beach",TX,https://library.municode.com/tx/surfside_beach,scraped
2396122,"City of Ozawkie",KS,http://www.ozawkie.org,not_scraped
2395398,"City of Moravia",IA,http://moraviaiowa.com,not_scraped
1267332,"City of Colman",SD,https://codelibrary.amlegal.com/codes/colmansd/latest/overview,not_scraped
2393440,"City of Brownsdale",MN,http://www.brownsdalemn.com,not_scraped
2410366,"City of Dufur",OR,http://www.cityofdufur.org/,not_scraped
2410394,"City of Echo",OR,http://www.echo-oregon.com,not_scraped
1036000,"City of Dunseith",ND,http://dunseithnd.com/,not_scraped
1267308,"City of Canistota",SD,http://www.canistotasd.com,not_scraped
1267662,"City of Woonsocket",SD,http://www.woonsocketsd.com/,not_scraped
2405410,"City of Saluda",NC,https://www.cityofsaludanc.com/,not_scraped
2412077,"City of Toledo",WA,"https://library.municode.com/wa/toledo, http://www.toledowa.us/",not_scraped
2394922,"City of Golconda",IL,http://www.visitgolconda.com/,not_scraped
2404093,"City of Colbert",GA,https://library.municode.com/ga/colbert,scraped
663772,"City of Center City",MN,"https://codelibrary.amlegal.com/codes/centercity/latest/overview, http://www.centercitymn.us/",not_scraped
2412140,"City of Vader",WA,"https://library.municode.com/wa/vader, http://www.vaderwa.org/",incomplete_scrape
2393668,"City of Crescent",IA,http://www.crescentiowa.com/,not_scraped
2409730,"City of Arlington",OR,http://www.cityofarlingtonoregon.com/,not_scraped
2393435,"City of Brooten",MN,http://brooten.govoffice.com/,not_scraped
2394943,"City of Grafton",IL,"https://codelibrary.amlegal.com/codes/graftonil/latest/overview, http://cityofgrafton.org/?f",not_scraped
664359,"City of Grove City",MN,https://codelibrary.amlegal.com/codes/grovecitymn/latest/overview,not_scraped
1036162,"City of Milnor",ND,http://www.milnornd.com/,not_scraped
2403062,"City of Adams",TN,http://www.adamstennessee.org,not_scraped
2410155,"City of Juliaetta",ID,"https://library.municode.com/id/juliaetta, http://www.kendrick-juliaetta.org/",scraped
2390664,"City of War",WV,http://www.warwestvirginia.com//,not_scraped
2413501,"Town of Winona",TX,"https://library.municode.com/tx/winona, http://www.winonatexas.com/",scraped
2394136,"City of Bennington",KS,http://www.cityofbennington.com/,not_scraped
2394419,"City of Hopkinton",IA,http://hopkintoniowa.org,not_scraped
2394067,"City of Barnum",MN,http://barnummn.us,not_scraped
2410249,"City of Cove",OR,https://codelibrary.amlegal.com/codes/shadycove/latest/overview,not_scraped
2410551,"City of Frost",TX,https://ecode360.com/FR6315,not_scraped
2394548,"City of Doon",IA,http://www.lyonedia.com/index.php?pageid=6d6572636,not_scraped
2396464,"City of Sabin",MN,https://codelibrary.amlegal.com/codes/sabinmn/latest/overview,not_scraped
2394350,"City of Hendricks",MN,http://www.hendricksmn.com/,not_scraped
2403875,"City of Blairsville",GA,"https://library.municode.com/ga/blairsville, http://www.blairsville-ga.gov/",scraped
2404610,"City of Riceboro",GA,https://library.municode.com/ga/riceboro,scraped
2396514,"City of Saint Paul",KS,http://www.StPaulKS.us,not_scraped
2404475,"City of Park City",KY,http://parkcity.ky.gov,not_scraped
1267474,"City of Menno",SD,http://www.mennosd.org/,not_scraped
664474,"City of Hill City",MN,http://hillcity-mn.com/,not_scraped
1035917,"City of Ashley",ND,http://www.ashley-nd.com/,not_scraped
1267562,"City of Selby",SD,"https://library.municode.com/sd/selby, http://www.selbysd.govoffice2.com/",incomplete_scrape
2411282,"City of Notus",ID,https://library.municode.com/id/notus,scraped
2395419,"City of Moulton",IA,https://codelibrary.amlegal.com/codes/moultonia/latest/overview,not_scraped
2396313,"City of Randall",MN,http://www.randall.govoffice2.com/,not_scraped
2404511,"City of Philadelphia",TN,http://www.philadelphiatn.com/,not_scraped
2395072,"City of McIntosh",MN,http://www.ci.mcintosh.mn.us,not_scraped
2394711,"City of Evansville",MN,https://www.evansvillemn.com,not_scraped
2411027,"City of Manzanita",OR,http://www.ci.manzanita.or.us/,not_scraped
2411451,"City of Point Comfort",TX,https://library.municode.com/tx/point_comfort,incomplete_scrape
2394364,"City of Heron Lake",MN,http://www.heronlakecity.org/,not_scraped
2393484,"City of Butterfield",MN,http://www.butterfieldmn.com/Pages/default.aspx,not_scraped
2394619,"City of Edgerton",MO,https://ecode360.com/ED3788,not_scraped
2395272,"City of Nortonville",KS,http://www.nortonvilleks.com/,not_scraped
1036129,"City of Lidgerwood",ND,http://www.cityoflidgerwoodnd.com/,not_scraped
2395018,"City of Marquette",KS,http://www.marquetteks.org/,not_scraped
2411382,"City of Pateros",WA,"https://www.codepublishing.com/WA/Pateros/, http://www.pateros.com",not_scraped
2395964,"City of Stephen",MN,http://www.stephenmn.com/,not_scraped
2394976,"City of Green Isle",MN,http://www.cityofgreenislemn.org/,not_scraped
2395434,"City of Ireton",IA,http://www.iretonia.com,not_scraped
1035961,"City of Center",ND,https://www.centernd.net/,not_scraped
2395667,"City of Lecompton",KS,http://lecompton.org/,not_scraped
2394595,"City of Early",IA,http://www.earlyia.com/,not_scraped
1267274,"City of Avon",SD,https://www.cityofavon.org/,not_scraped
